ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),haversine_distance_km,euclidean_distance_deg,euclidean_projected_km,geodesic_distance_km,delivery_distance_km,pickup_distance_km,delivery_hour,delivery_day,delivery_month,delivery_dayofweek,pickup_lag_min,festival_binary,traffic_code,city_code,zone_lat_bin,zone_lon_bin,zone_id,zone_order_density,city_order_share,region_code,restaurant_x_km,restaurant_y_km,delivery_x_km,delivery_y_km,is_outlier,outlier_vote_count,cluster,zone_label,zone_reason
0x7ac8,COIMBRES14DEL02,28.0,4.8,11.003681,76.975525,11.083681,77.055525,2022-04-04,20:45:00,20:55:00,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,36,12.46434651410147,0.11313708498984645,12.7137335376412,12.43888855192116,12.43888855192116,0.0,20,4,4,0,10.0,0,4,3,11.0,77.0,11.0_77.0,142.0,0.7436926605504587,2,8568.876246544902,1232.5242410339633,8577.781805808361,1241.5978309889447,False,0,2,High Demand Zone,High order volume with strong density index.
0x3da1,SURRES08DEL03,31.0,4.7,21.173343,72.792731,21.233343,72.852731,2022-03-26,22:50:00,23:05:00,Cloudy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,16,9.121438581031416,0.08485281374238891,9.794720849720912,9.107220024938373,9.107220024938373,0.0,23,26,3,5,15.0,0,1,3,21.200000000000003,72.8,21.2_72.8,118.0,0.7436926605504587,4,8103.249748371739,2412.5599315368704,8109.928917819337,2419.724095969254,False,0,10,High Demand Zone,High order volume with strong density index.
0x272d,COIMBRES07DEL03,24.0,4.7,10.96185,76.971082,11.05185,77.061082,2022-03-10,17:55:00,18:00:00,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Urban,19,14.023251452797606,0.12727922061358088,14.302038048172188,13.994592406584347,13.994592406584347,0.0,18,10,3,3,5.0,0,2,2,11.0,77.0,11.0_77.0,142.0,0.2213302752293578,2,8568.381654047305,1227.7807561683076,8578.4004082187,1237.9872666975975,False,0,2,High Demand Zone,High order volume with strong density index.
0xddc5,AGRRES12DEL03,39.0,4.6,27.165108,78.015053,27.255108,78.105053,2022-02-14,22:45:00,23:00:00,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,27,13.392630775327186,0.12727922061358088,15.075991236422665,13.377332859549806,13.377332859549806,0.0,23,14,2,0,15.0,0,1,3,27.200000000000003,78.0,27.2_78.0,15.0,0.7436926605504587,1,8684.595974170248,3144.1149992628625,8694.614728341643,3155.38043652086,False,0,-1,High Demand Zone,High order volume with strong density index.
0x8aa2,JAPRES18DEL02,25.0,4.8,26.913987,75.752891,26.993987,75.832891,2022-03-29,22:25:00,22:35:00,Sandstorms,Low,1,Drinks,scooter,0.0,No,Urban,18,11.916599298173361,0.1131370849898477,13.383805583959992,11.902753837483976,11.902753837483976,0.0,22,29,3,1,10.0,0,1,2,26.900000000000002,75.8,26.9_75.8,110.0,0.2213302752293578,1,8432.773252238356,3112.7296651703323,8441.678811501819,3122.7205242982636,False,0,9,Emerging Growth Zone,Mid-demand zone with growth potential.
0xb55a,MYSRES04DEL03,33.0,4.9,12.3085,76.665808,12.3385,76.695808,2022-03-30,21:55:00,22:00:00,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,22,4.663573130744811,0.0424264068711932,4.77890601982049,4.654256824131882,4.654256824131882,0.0,22,30,3,2,5.0,0,4,3,12.3,76.7,12.3_76.7,25.0,0.7436926605504587,2,8534.39870781488,1380.837969546325,8537.73829253868,1384.2563195311639,False,0,6,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0x73cc,SURRES12DEL01,30.0,4.4,21.183434,72.814492,21.253434,72.884492,2022-03-12,22:40:00,22:55:00,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,34,10.641172427530606,0.09899494936611203,11.427799412375172,10.624594799022988,10.624594799022988,0.0,22,12,3,5,15.0,0,1,3,21.200000000000003,72.8,21.2_72.8,118.0,0.7436926605504587,4,8105.672171810892,2413.764621087922,8113.464536166422,2422.1236675144096,False,0,10,High Demand Zone,High order volume with strong density index.
0xbe80,MUMRES04DEL01,33.0,5.0,19.254567,72.848923,19.364567,72.958923,2022-03-31,23:50:00,23:55:00,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Urban,24,16.81839215425318,0.15556349186103965,17.840835730567917,16.790293751513897,16.790293751513897,0.0,23,31,3,3,5.0,0,1,2,19.3,72.8,19.3_72.8,5.0,0.2213302752293578,4,8109.505013198395,2184.93010226164,8121.750157185654,2197.9051501727813,False,0,8,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x1609,PUNERES02DEL01,36.0,4.9,18.55144,73.804855,18.59144,73.844855,2022-03-17,15:25:00,15:40:00,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,17,6.128559723034672,0.05656854249491757,6.472455152136261,6.118069582492733,6.118069582492733,0.0,15,17,3,3,15.0,0,2,3,18.6,73.8,18.6_73.8,38.0,0.7436926605504587,4,8215.91887667139,2102.1957589368576,8220.371656303121,2106.893144299765,False,0,7,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0xd255,ALHRES07DEL02,21.0,4.8,25.449659,81.839744,25.469659,81.859744,2022-02-15,10:20:00,10:30:00,Sandstorms,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,14,2.9962541752627243,0.028284271247468833,3.3222348420776537,2.992439854305071,2.992439854305071,0.0,10,15,2,1,10.0,0,1,3,25.400000000000002,81.80000000000001,25.4_81.8,3.0,0.7436926605504587,3,9110.358628731865,2931.076978264322,9112.585018547732,2933.542831612297,False,0,-1,High Demand Zone,High order volume with strong density index.
0xde72,DEHRES19DEL02,39.0,4.9,30.372202,78.077151,30.422202,78.127151,2022-02-15,20:55:00,21:00:00,Stormy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,30,7.342185864302835,0.07071067811865074,8.521824986896512,7.335684979628153,7.335684979628153,0.0,21,15,2,1,5.0,0,4,3,30.400000000000002,78.10000000000001,30.4_78.1,11.0,0.7436926605504587,1,8691.50869190953,3551.483222285359,8697.074666449193,3557.9362392953403,False,0,-1,High Demand Zone,High order volume with strong density index.
0xa258,CHENRES12DEL03,39.0,4.6,12.972793,80.249982,13.062793,80.339982,2022-03-16,20:10:00,20:15:00,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,36,13.972143276298226,0.12727922061358088,14.356743681294644,13.944598794232533,13.944598794232533,0.0,20,16,3,2,5.0,0,4,3,13.0,80.2,13.0_80.2,55.0,0.7436926605504587,3,8933.387132409369,1456.6241062998047,8943.405886580766,1466.907133771495,False,0,3,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0x8b53,SURRES11DEL01,22.0,4.7,21.157735,72.768778,21.197735,72.808778,2022-03-17,12:10:00,12:15:00,Sunny,High,1,Buffet,scooter,1.0,No,Urban,18,6.081449197051872,0.05656854249493013,6.529208549323624,6.071959804867507,6.071959804867507,0.0,12,17,3,3,5.0,0,3,2,21.200000000000003,72.8,21.2_72.8,118.0,0.2213302752293578,4,8100.583312608767,2410.6967701652648,8105.0360922405,2415.472052128855,False,0,10,High Demand Zone,High order volume with strong density index.
0xbbde,SURRES01DEL01,32.0,4.6,21.186438,72.794115,21.226438,72.834115,2022-03-15,15:30:00,15:45:00,Fog,Medium,1,Meal,scooter,0.0,No,Metropolitian,17,6.080899907127406,0.056568542494920084,6.529886998347059,6.071422120848535,6.071422120848535,0.0,15,15,3,1,15.0,0,2,3,21.200000000000003,72.8,21.2_72.8,118.0,0.7436926605504587,4,8103.403814546998,2414.1232622198763,8107.856594178727,2418.8994717800224,False,0,10,High Demand Zone,High order volume with strong density index.
0x4b7f,HYDRES13DEL03,26.0,4.7,17.431477,78.40035,17.491477,78.46035,2022-03-05,23:50:00,00:05:00,Fog,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,10,9.220385802742921,0.0848528137423864,9.67661131190617,9.204061108012812,9.204061108012812,0.0,0,5,3,5,15.0,0,1,3,17.400000000000002,78.4,17.4_78.4,71.0,0.7436926605504587,3,8727.487040014425,1971.1098824268201,8734.166209462022,1978.111703759302,False,0,4,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0xb962,CHENRES11DEL03,35.0,4.1,13.064181,80.236442,13.154181,80.326442,2022-03-12,20:25:00,20:40:00,Sandstorms,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,37,13.969625723326796,0.12727922061358088,14.359470316327442,13.942135995521298,13.942135995521298,0.0,20,12,3,5,15.0,0,4,3,13.100000000000001,80.2,13.1_80.2,30.0,0.7436926605504587,3,8931.879866504029,1467.0657501844894,8941.898620675423,1477.3525841298115,False,0,3,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0x633c,BANGRES010DEL03,39.0,4.6,12.933298,77.614293,13.023298,77.704293,2022-03-29,20:50:00,21:00:00,Fog,Jam,1,Drinks,scooter,2.0,No,Metropolitian,44,13.973226073752938,0.12727922061358088,14.35557188838738,13.945658037651098,13.945658037651098,0.0,21,29,3,1,10.0,0,4,3,12.9,77.60000000000001,12.9_77.6,58.0,0.7436926605504587,2,8639.983575039938,1452.1127472667886,8650.002329211331,1462.3941386656138,False,0,1,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0x2dc6,VADRES20DEL01,34.0,4.7,22.311358,73.164798,22.351358,73.204798,2022-03-19,12:35:00,12:45:00,Windy,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,28,6.058862220514492,0.056568542494920084,6.557436623747234,6.049848888721861,6.049848888721861,0.0,12,19,3,5,10.0,0,3,3,22.3,73.2,22.3_73.2,71.0,0.7436926605504587,4,8144.668057352721,2548.9487621467697,8149.120836984452,2553.762568190401,False,0,11,Low Activity Zone,Low demand volume relative to other zones.
0x903a,BANGRES11DEL01,27.0,4.7,12.934365,77.616155,13.044365,77.726155,2022-03-10,21:00:00,21:15:00,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,42,17.078016461290474,0.1555634918610409,17.546100310022858,17.04433026158702,17.04433026158702,0.0,21,10,3,3,15.0,0,4,3,12.9,77.60000000000001,12.9_77.6,58.0,0.7436926605504587,2,8640.190851931795,1452.2346170984033,8652.435995919057,1464.8013225067687,False,0,1,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0x1fb7,CHENRES02DEL01,25.0,4.4,13.086438,80.220672,13.196438,80.330672,2022-03-27,18:15:00,18:20:00,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,39,17.072895488454613,0.15556349186105095,17.551646716934236,17.039320664078645,17.039320664078645,0.0,18,27,3,6,5.0,0,2,3,13.100000000000001,80.2,13.1_80.2,30.0,0.7436926605504587,3,8930.124358134217,1469.6093342181816,8942.36950212148,1482.1837825642235,False,0,3,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0x34d7,MUMRES04DEL01,25.0,4.7,19.254567,72.848923,19.364567,72.958923,2022-03-27,18:20:00,18:25:00,Stormy,Medium,0,Meal,motorcycle,0.0,No,Urban,20,16.81839215425318,0.15556349186103965,17.840835730567917,16.790293751513897,16.790293751513897,0.0,18,27,3,6,5.0,0,2,2,19.3,72.8,19.3_72.8,5.0,0.2213302752293578,4,8109.505013198395,2184.93010226164,8121.750157185654,2197.9051501727813,False,0,8,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x156b,JAPRES03DEL02,30.0,5.0,26.913483,75.803139,26.933483,75.823139,2022-03-24,11:45:00,11:50:00,Stormy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,31,2.9795069660411126,0.028284271247458786,3.345446830145746,2.976038261804114,2.976038261804114,0.0,11,24,3,3,5.0,0,3,3,26.900000000000002,75.8,26.9_75.8,110.0,0.7436926605504587,1,8438.366834011737,3112.6667452279844,8440.593223827602,3115.163784050499,False,0,9,Emerging Growth Zone,Mid-demand zone with growth potential.
0x56ad,HYDRES04DEL03,24.0,4.6,17.411028,78.329645,17.471028,78.389645,2022-03-09,20:45:00,20:55:00,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,13,9.22087871144038,0.0848528137423864,9.676042924241385,9.204543446314432,9.204543446314432,0.0,20,9,3,2,10.0,0,4,3,17.400000000000002,78.30000000000001,17.4_78.3,11.0,0.7436926605504587,3,8719.616195417886,1968.724071421689,8726.295364865484,1975.7251072137733,False,0,4,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x837c,PUNERES14DEL02,39.0,4.8,18.516216,73.842527,18.566216,73.892527,2022-03-03,21:55:00,22:10:00,Stormy,Jam,1,Meal,motorcycle,,No,Metropolitian,28,7.661341716502098,0.07071067811865325,8.089814493312863,7.648215327844156,7.648215327844156,0.0,22,3,3,3,15.0,0,4,3,18.5,73.8,18.5_73.8,34.0,0.7436926605504587,4,8220.112504528555,2098.0601526540113,8225.67847906822,2103.930844773347,False,0,7,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0xcbc4,GOARES04DEL01,25.0,4.8,15.5696,73.742294,15.6096,73.782294,2022-02-15,12:45:00,12:50:00,Windy,High,1,Snack,scooter,1.0,No,Urban,19,6.175524623392127,0.05656854249491883,6.418564494906057,6.164026189217134,6.164026189217134,0.0,12,15,2,1,5.0,0,3,2,15.600000000000001,73.7,15.6_73.7,6.0,0.2213302752293578,4,8208.954618007872,1754.9331707224794,8213.407397639603,1759.5560187328,False,1,-1,High Demand Zone,High order volume with strong density index.
0x1d60,BANGRES12DEL01,24.0,5.0,12.939496,77.625999,12.949496,77.635999,2022-03-01,10:50:00,10:55:00,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,1.552683458752018,0.014142135623734417,1.5949523691928291,1.5496181081271545,1.5496181081271545,0.0,10,1,3,1,5.0,0,1,3,12.9,77.60000000000001,12.9_77.6,58.0,0.7436926605504587,2,8641.286680999163,1452.820673213215,8642.399875907095,1453.9628948015898,False,0,1,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0x95fb,HYDRES05DEL01,25.0,4.2,17.433809,78.386744,17.543809,78.496744,2022-03-23,21:25:00,21:40:00,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,39,16.902830079649068,0.1555634918610497,17.74185036284009,16.872927418719993,16.872927418719993,0.0,21,23,3,2,15.0,0,4,3,17.400000000000002,78.4,17.4_78.4,71.0,0.7436926605504587,3,8725.972427022693,1971.381976829203,8738.217571009953,1984.220578895965,False,0,4,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x8195,RANCHIRES17DEL01,32.0,4.6,23.374878,85.335739,23.384878,85.345739,2022-04-01,10:10:00,10:20:00,Stormy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,25,1.5093598544474987,0.014142135623725625,1.6462124482795506,1.507218847377163,1.507218847377163,0.0,10,1,4,4,10.0,0,1,3,23.400000000000002,85.30000000000001,23.4_85.3,104.0,0.7436926605504587,3,9499.531011947696,2677.4171858002446,9500.644206855628,2678.6299563976067,False,0,5,Low Activity Zone,Low demand volume relative to other zones.
0x6d19,INDORES12DEL02,38.0,4.9,22.74806,75.8934,22.76806,75.9134,2022-03-11,08:40:00,08:55:00,Cloudy,Low,2,Drinks,scooter,1.0,No,Urban,15,3.0251228174902294,0.028284271247458786,3.284193229935906,3.020706639820848,3.020706639820848,0.0,8,11,3,4,15.0,0,1,2,22.700000000000003,75.9,22.7_75.9,74.0,0.2213302752293578,5,8448.414642570227,2601.579057155312,8450.641032386093,2603.993412878765,False,0,0,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x35e6,JAPRES15DEL03,36.0,4.8,26.891191,75.802083,26.981191,75.892083,2022-03-14,17:50:00,17:55:00,Sunny,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,15,13.407111211667637,0.12727922061358088,15.05545701582124,13.391515800864783,13.391515800864783,0.0,17,14,3,0,5.0,0,2,3,26.900000000000002,75.8,26.9_75.8,110.0,0.7436926605504587,1,8438.249280629458,3109.8840671156636,8448.268034800854,3121.122009578961,False,0,9,Emerging Growth Zone,Mid-demand zone with growth potential.
0xb437,SURRES16DEL01,25.0,5.0,21.160437,72.774209,21.270437,72.884209,2022-03-18,20:25:00,20:40:00,Stormy,Jam,1,Meal,motorcycle,,No,Metropolitian,15,16.72199914611827,0.15556349186103965,17.957776539810144,16.695945260595646,16.695945260595646,0.0,20,18,3,4,15.0,0,4,3,21.200000000000003,72.8,21.2_72.8,118.0,0.7436926605504587,4,8101.1878887632665,2411.0192997987565,8113.433032750527,2424.154679008548,False,0,10,High Demand Zone,High order volume with strong density index.
0x97e3,MYSRES16DEL02,29.0,5.0,12.316967,76.603067,12.366967,76.653067,2022-04-01,22:20:00,22:25:00,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,18,7.7723543300824565,0.07071067811865325,7.965130645618993,7.756832982430433,7.756832982430433,0.0,22,1,4,4,5.0,0,1,3,12.3,76.60000000000001,12.3_76.6,88.0,0.7436926605504587,2,8527.414411643018,1381.8027022588185,8532.98038618268,1387.500353847464,False,0,6,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0xa3e0,MUMRES05DEL03,36.0,4.7,18.927584,72.832585,19.017584,72.922585,2022-04-04,23:40:00,23:50:00,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,29,13.773756682176046,0.12727922061358088,14.58130992051525,13.750484667228939,13.750484667228939,0.0,23,4,4,0,10.0,0,1,3,18.900000000000002,72.8,18.9_72.8,7.0,0.7436926605504587,4,8107.686275357813,2146.4119569254713,8117.705029529209,2157.0062555738605,False,0,8,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x4161,COIMBRES19DEL02,33.0,4.7,11.022298,76.998349,11.072298,77.048349,2022-03-11,23:25:00,23:30:00,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20,7.7901696873107635,0.07071067811865325,7.946133120620624,7.774259486970199,7.774259486970199,0.0,23,11,3,4,5.0,0,1,3,11.0,77.0,11.0_77.0,142.0,0.7436926605504587,2,8571.417002602766,1234.6355582325266,8576.982977142428,1240.3066215362148,False,0,2,High Demand Zone,High order volume with strong density index.
0x1236,MYSRES07DEL01,36.0,4.4,12.325461,76.632278,12.365461,76.672278,2022-03-13,12:40:00,12:55:00,Cloudy,High,2,Meal,scooter,1.0,No,Metropolitian,39,6.217842987017597,0.05656854249492762,6.372147987728827,6.2054267911859675,6.2054267911859675,0.0,12,13,3,6,15.0,0,3,3,12.3,76.60000000000001,12.3_76.6,88.0,0.7436926605504587,2,8530.666165288581,1382.770542638107,8535.118944920312,1387.3287246801879,False,0,6,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0x2558,PUNERES17DEL01,21.0,4.8,18.530963,73.828972,18.640963,73.938972,2022-03-04,23:30:00,23:45:00,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,19,16.85285815958708,0.1555634918610497,17.80005199635623,16.824024800777703,16.824024800777703,0.0,23,4,3,4,15.0,0,1,3,18.5,73.8,18.5_73.8,34.0,0.7436926605504587,4,8218.603568830851,2099.791475968159,8230.848712818113,2112.7103884535118,False,0,7,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x3185,HYDRES19DEL03,25.0,4.8,17.458998,78.500366,17.488998,78.530366,2022-03-26,23:55:00,00:10:00,Cloudy,Low,1,Snack,scooter,1.0,No,Urban,19,4.6100419699130715,0.042426406871191945,4.838479763171363,4.601882860108752,4.601882860108752,0.0,0,26,3,5,15.0,0,1,2,17.5,78.5,17.5_78.5,8.0,0.2213302752293578,3,8738.620770205605,1974.3212148539185,8741.960354929404,1977.8223661347388,False,0,4,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x3c57,MUMRES14DEL02,23.0,4.8,19.1813,72.836191,19.3113,72.966191,2022-03-16,22:50:00,23:00:00,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,17,19.879898136620596,0.18384776310849843,21.080319043652135,19.846613904419858,19.846613904419858,0.0,23,16,3,2,10.0,0,1,3,19.200000000000003,72.8,19.2_72.8,23.0,0.7436926605504587,4,8108.087693441616,2176.2927246586924,8122.55922724474,2191.6209522263916,False,0,8,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x4863,COIMBRES02DEL01,25.0,4.6,11.022477,76.995667,11.032477,77.005667,2022-03-01,10:25:00,10:40:00,Stormy,Low,2,Snack,motorcycle,1.0,No,Urban,15,1.5580855507112945,0.014142135623734417,1.5891719781692764,1.55490238236473,1.55490238236473,0.0,10,1,3,1,15.0,0,1,2,11.0,77.0,11.0_77.0,142.0,0.2213302752293578,2,8571.118443728457,1234.65585891719,8572.231638636391,1235.789995008296,False,0,2,High Demand Zone,High order volume with strong density index.
0x6757,INDORES05DEL02,24.0,4.3,22.727021,75.884167,22.747021,75.904167,2022-03-15,08:45:00,09:00:00,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Urban,19,3.025336884941077,0.028284271247458786,3.2839199950659546,3.020916215301368,3.020916215301368,0.0,9,15,3,1,15.0,0,1,2,22.700000000000003,75.9,22.7_75.9,74.0,0.2213302752293578,5,8447.386829711733,2599.039656998683,8449.6132195276,2601.4536410337996,False,0,0,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x22ad,BANGRES03DEL03,27.0,4.6,12.979166,77.640709,13.069166,77.730709,2022-03-04,21:25:00,21:40:00,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,29,13.971968259052788,0.12727922061358088,14.35693313578111,13.94442758388673,13.94442758388673,0.0,21,4,3,4,15.0,0,4,3,13.0,77.60000000000001,13.0_77.6,51.0,0.7436926605504587,2,8642.924190708733,1457.3521361770963,8652.942944880127,1467.6354281557592,False,0,1,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0x9f99,MUMRES11DEL01,23.0,4.8,18.994237,72.825553,19.104237,72.935553,2022-03-18,22:35:00,22:40:00,Cloudy,Low,2,Snack,scooter,1.0,No,Urban,22,16.83092879976885,0.15556349186104218,17.82593963681142,16.80256330471995,16.80256330471995,0.0,22,18,3,4,5.0,0,1,2,19.0,72.8,19.0_72.8,14.0,0.2213302752293578,4,8106.903476698556,2154.257426969414,8119.148620685817,2167.211984957493,False,0,8,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x6781,MYSRES12DEL02,21.0,4.3,12.284747,76.625861,12.414747,76.755861,2022-03-23,20:10:00,20:20:00,Fog,Jam,1,Drinks,scooter,0.0,No,Metropolitian,42,20.20782584555747,0.1838477631084997,20.70965674466041,20.16747676677057,20.16747676677057,0.0,20,23,3,2,10.0,0,4,3,12.3,76.60000000000001,12.3_76.6,88.0,0.7436926605504587,2,8529.95182811616,1378.1317110209543,8544.423361919286,1392.9460483961675,False,0,6,Southern Delivery Zone,Cluster concentrated in southern latitude band.
