Borrower_ID,Age,Monthly_Income,Loan_Amount,Loan_Term_Months,Interest_Rate,Credit_Score,Days_Past_Due,Missed_Payments,Employment_Status,Loan_Purpose,Education_Level,Marital_Status,Num_Dependents,Residence_Type,Years_At_Current_Address,Outstanding_Balance,Collateral_Value,Debt_to_Income_Ratio,Collection_Attempts,Previous_Defaults,Recovery_Status,Estimated_EMI,Loan_to_Income_Ratio,EMI_to_Income_Ratio,Debt_Burden_Score,Collateral_Coverage_Ratio,Recovery_Efficiency_Ratio,Risk_Exposure_Score,Missed_Payment_Severity,Delinquency_Score,Recovery_Difficulty_Index,Collection_Intensity_Score,Behavioral_Risk_Score
BOR0071,31,4143,25128,48,10.96435857613552,373,309,11,Self-Employed,Business,Bachelor's,Divorced,2,Mortgage,25.02492324625324,3117,5188,0.6146758514147554,13,3,0,649.0114486569523,0.5054308472121651,0.15665253407119292,0.4085653586101523,1.6638871071199486,0.5746390749726944,14.28323822623687,1.3146311515056481,0.9384999999999999,0.7274464106764309,0.038348082595870206,0.9583333333333333
BOR0072,57,11879,5009,36,7.276384120678433,560,172,8,Self-Employed,Education,Master's,Single,1,Mortgage,3.539174508841847,36929,29680,0.6581357639549739,5,2,0,155.2971372885104,0.035139040884474004,0.013073250045332975,0.3678576326956355,0.8036826428378012,1.7527965846411016,15.794829094747252,1.1451759098883953,0.7477777777777778,0.6875677425513516,0.024752475247524754,0.7533333333333333
BOR0073,35,8806,21644,24,10.747400605785158,655,46,4,Employed,Home Improvement,High School,Married,2,Owned,1.3545409323687585,4042,60119,0.2885925225307002,11,0,0,1006.2436232523995,0.20482246952835187,0.11426795630847145,0.21014646773069728,14.869898590155826,0.6920618558033976,9.19728619063704,0.6416912669516764,0.25027777777777777,0.12439063539587492,0.14473684210526316,0.24333333333333332
BOR0074,52,9357,27422,60,10.513065763234987,559,139,9,Employed,Debt Consolidation,High School,Married,3,Rented,13.13699661428737,37201,74400,0.7212091835267415,12,1,1,589.5832412084791,0.24422001353710235,0.06300985798957776,0.4250194870350178,1.999892478898984,0.8095475232505305,13.95663027337018,0.7412463633913956,0.6816111111111112,0.46089284272612824,0.07100591715976332,0.6733333333333333
BOR0075,69,14324,14865,60,9.979547664507276,594,245,3,Employed,Medical,Bachelor's,Single,2,Owned,25.319804158260744,26746,55718,0.1961123625991231,0,1,0,315.6877482393397,0.08648073163920693,0.022039077648655384,0.11777938437141264,2.0831495120948142,10.194177596502213,13.45381249049961,0.2752665767966181,0.628,0.43326943053536493,0.0,0.49166666666666664
BOR0076,36,14043,7219,60,7.874826598677173,612,148,4,Self-Employed,Education,Bachelor's,Widowed,1,Mortgage,7.872251294679058,14016,36445,0.3354420087009073,2,3,0,145.94321157421277,0.04283866220418239,0.010392594999231843,0.18916977253515335,2.600057073553542,3.182675385887686,16.47986665788058,0.33359642039636395,0.5551111111111111,0.5170995664819185,0.011235955056179775,0.6133333333333333
BOR0077,29,5440,44809,36,9.807746798991982,481,245,9,Unemployed,Home Improvement,High School,Married,3,Rented,12.651378525777492,25022,5796,0.5107236832771401,1,2,1,1441.819226510309,0.6864123774509804,0.2650402989908656,0.40016616034831665,0.23162690324901092,5.06377534045486,15.56916929208611,1.3763328839830906,0.8345,0.8588583333333333,0.0036363636363636364,0.8083333333333333
BOR0078,35,5766,10287,48,10.359582962332349,663,4,10,Employed,Education,High School,Widowed,0,Rented,1.197675976912537,35426,47218,0.1720335618394004,10,1,0,262.6849212028159,0.14867325702393341,0.0455575652450253,0.11511936337193163,1.332825246281085,0.9522935927517628,13.872503535499712,0.33529956509043757,0.27961111111111114,0.3237852137557622,0.29411764705882354,0.49
BOR0079,44,7644,39387,36,9.775399217697943,487,183,20,Unemployed,Education,Bachelor's,Married,1,Rented,13.472355424046276,27938,39131,0.6110911314434975,12,2,1,1266.758440498714,0.42938906331763477,0.1657193145602713,0.41067381384604573,1.4005869930920936,0.7875214493222897,15.733987631517508,2.897186532004992,0.9065000000000001,0.6661982801799039,0.056338028169014086,0.9333333333333333
BOR0080,61,12518,13512,60,8.610823706638818,842,19,23,Employed,Business,High School,Married,4,Mortgage,17.32839241911401,35712,8123,0.3710722337424325,8,2,1,277.9416457195219,0.08995047132129733,0.022203358820859713,0.21408124002772475,0.22745218827877803,1.1648077830156727,15.94035232942774,1.1483640381956965,0.35277777777777775,0.6420833333333333,0.16326530612244897,0.6649999999999999
BOR0081,42,4914,6342,24,3.6686711560320338,847,45,9,Retired,Business,PhD,Widowed,1,Rented,17.127211612564345,39978,8222,0.6490839659258801,2,1,0,274.4665552259321,0.10754985754985755,0.05585399984247703,0.38213048118834875,0.2056579704344781,3.532036531745107,13.181815213940714,1.4357405236834107,0.35,0.5741666666666666,0.02666666666666667,0.5166666666666667
BOR0082,37,6968,48336,12,10.251209638563235,707,11,7,Retired,Business,Bachelor's,Married,3,Rented,9.972800765230955,8787,24074,0.4450273999092219,12,2,1,4255.151755919157,0.5780711825487945,0.6106704586565954,0.51956677634554,2.7394173873463816,0.6985494179618847,14.016897134715396,1.449528879043,0.20555555555555557,0.28970560747663554,0.2926829268292683,0.44333333333333336
BOR0083,66,7917,24216,48,5.437110429141276,713,69,1,Employed,Home Improvement,High School,Widowed,1,Owned,9.465995419894066,1986,29825,0.2266121670977354,1,1,0,562.4850109380243,0.25489453075659974,0.07104774673967719,0.15660817793660922,15.010065425264218,3.7971906212759086,9.60875536454322,0.08851031754269499,0.21666666666666667,0.17581925165962584,0.010101010101010102,0.22333333333333333
BOR0084,39,14144,32534,48,10.88962364289268,641,16,22,Self-Employed,Education,Bachelor's,Single,0,Owned,3.198708568097937,10942,36839,0.6143332679487411,3,3,1,839.1154073039287,0.19168316365007543,0.059326598367076405,0.364580266636992,3.366444302293704,2.325113815354611,16.501183738340035,1.2985561160257657,0.3739444444444444,0.4202524701411509,0.06521739130434782,0.7266666666666666
BOR0085,68,10787,19231,36,12.23245977111296,519,146,7,Employed,Debt Consolidation,Master's,Widowed,0,Rented,11.003949619388052,17458,68322,0.2765007690872605,14,0,1,640.8816629258505,0.14856617533450758,0.05941240965290168,0.17881100734179906,3.9132825476831434,0.6511740369323182,10.962429585599946,0.9703618918736431,0.6710555555555556,0.34669127416828893,0.07954545454545454,0.535
BOR0086,45,2728,37293,48,9.255121055003528,462,153,15,Employed,Medical,Bachelor's,Single,4,Rented,2.98484006618894,12161,56321,0.4435672108876299,13,0,0,932.5621441739077,1.1392045454545454,0.3418482933188811,0.39779369798169295,4.630899523104753,0.6718622582628611,10.27661493023157,1.5740476882542591,0.844,0.41758585632612477,0.07103825136612021,0.755
BOR0087,47,3365,31614,60,9.73718214726699,519,303,21,Self-Employed,Business,Bachelor's,Married,2,Owned,22.99787834136155,20689,25988,0.1528732884098353,1,3,1,667.6231480064856,0.7829123328380386,0.19840212422183823,0.17336126452523665,1.256065732237796,4.968702885369795,17.44804651415924,2.0009596954921776,0.8905000000000001,0.7400368242333295,0.003003003003003003,1.0
BOR0088,46,6492,41258,60,14.4420034361589,569,107,4,Retired,Business,Master's,Widowed,3,Owned,28.988228932445576,29163,35507,0.5325066580884258,0,1,2,969.4819791774239,0.5296005339905525,0.1493348704832754,0.36007935366610816,1.2174941708956248,10.28069035092632,14.118513605601546,0.31214208180828135,0.4627222222222222,0.41862054466599075,0.0,0.4116666666666666
BOR0089,66,2698,33253,36,13.242424655784603,699,235,2,Unemployed,Education,PhD,Married,3,Owned,29.102233700001207,35775,23806,0.5661004363513941,5,1,2,1124.3117755423464,1.0270879663948604,0.41672045053459833,0.498879442733836,0.6654181574239714,1.7475054260857952,14.24820611153487,0.3035462113903117,0.5505,0.5773657919239439,0.018867924528301886,0.44999999999999996
BOR0090,62,9186,47078,60,14.013719933441903,481,307,11,Employed,Education,High School,Widowed,2,Mortgage,25.952132981261816,33737,36901,0.3650719469809484,14,1,1,1095.7576045540457,0.42708106538936064,0.11928560903048614,0.2544680949032404,1.0937518525105223,0.6950920051680172,14.265004536936152,1.0505182935451554,0.8845,0.6246823175798962,0.04154302670623145,0.825
BOR0091,50,2395,45752,24,12.858312315675244,504,351,12,Self-Employed,Home Improvement,Master's,Single,0,Mortgage,18.02376448018857,8772,17043,0.7680959462247517,9,1,1,2172.08984162227,1.591927627000696,0.9069268649779832,0.830569859663706,1.9426649948706258,0.9079434102128383,12.29627531457117,2.9318155877990484,0.898,0.560833552374247,0.023622047244094488,0.8666666666666667
BOR0092,36,9400,22988,36,4.752560931237412,527,69,12,Employed,Home Improvement,Bachelor's,Single,0,Owned,21.0259709173164,35592,75761,0.7119182450374479,7,3,0,686.4200451965837,0.20379432624113475,0.07302340906346635,0.42441556884915627,2.128536509987919,1.3099880335365726,17.56474896668566,1.4161650806831199,0.5781666666666667,0.5423877187772235,0.0707070707070707,0.815
BOR0093,66,10082,36037,24,5.213406343657239,549,182,9,Self-Employed,Business,High School,Widowed,1,Rented,8.556174080412422,1211,9752,0.5955586410179964,9,0,0,1584.4396920023255,0.29786583349864443,0.15715529577487855,0.3982771356585934,8.046204620462046,0.7100027166629259,7.470180433335696,1.953557307315533,0.8005,0.3819542115246591,0.04245283018867924,0.675
BOR0094,22,6171,17219,12,9.556173668593036,740,249,3,Unemployed,Education,Master's,Single,4,Owned,18.92311260517862,229,68993,0.5995564521456199,9,2,1,1510.2716293709202,0.2325257926862205,0.2447369355648874,0.43988766968429033,299.9695652173913,0.5438079308923196,8.340852256687606,1.3803652294655615,0.575,0.3926641809432704,0.03225806451612903,0.5583333333333333
BOR0095,46,6360,5235,24,6.32980107617698,832,227,8,Unemployed,Debt Consolidation,High School,Married,4,Mortgage,13.669486483196325,14345,42616,0.2766812004595059,1,2,0,232.79713395898733,0.06859276729559749,0.03660332294952631,0.16864615558001508,2.9705841349505087,4.78561321834319,14.247892442950727,1.809781876318147,0.7,0.5072388170604845,0.0038910505836575876,0.7666666666666666
BOR0096,28,4502,47929,12,8.981997962973331,495,101,21,Retired,Medical,High School,Married,4,Rented,14.460520193307977,35953,52127,0.5597706617619144,13,0,2,4191.061725863531,0.887179771953206,0.930933302057648,0.7267938498949945,1.449824776102798,0.7492854016147401,11.432206815744856,8.093702423247473,0.6830555555555555,0.4280735689073051,0.09923664122137404,0.6683333333333333
BOR0097,30,12011,6908,12,8.035201223911027,818,74,23,Self-Employed,Education,Master's,Divorced,1,Mortgage,22.73329681125474,31819,74777,0.2387443856648637,8,3,0,601.0285074442966,0.047928287958260485,0.05003983910118196,0.15382733971120693,2.35,1.1519833668768642,17.92148469798824,8.275185550944594,0.5055555555555555,0.5019647489903447,0.07692307692307693,0.8233333333333333
BOR0098,45,2717,13567,24,9.818263741950211,369,215,22,Self-Employed,Education,High School,Single,4,Rented,8.45755066791755,16885,453,0.2008022567438755,14,2,0,624.910824632773,0.4161145871672187,0.2300003035085657,0.2139413777879861,0.026826957242686248,0.648949343681963,14.965962937722571,4.927338540377152,0.9655,0.9178083333333333,0.05714285714285714,0.9333333333333333
BOR0099,22,4782,41298,36,12.08907073556196,698,202,1,Retired,Home Improvement,PhD,Married,2,Mortgage,9.541188350835595,26708,75432,0.7996275259418062,12,0,0,1373.4421269805864,0.7196779590129653,0.28721081701810675,0.5690400069261415,2.8242165562170056,0.78405814355706,11.42496533281489,0.14758905497338298,0.526,0.2986609454747922,0.05172413793103448,0.3416666666666667
BOR0100,65,6946,10256,60,11.728145431641655,502,191,18,Retired,Medical,Master's,Widowed,1,Rented,27.7392537338591,48,10976,0.535663152031222,2,3,2,226.73261989188646,0.12304443804587772,0.03264218541489871,0.30930371705387655,224.0,1.2972734327035422,6.957213828177905,1.5772486116083344,0.899,0.6053152364033889,0.00904977375565611,1.0
BOR0101,29,13769,24019,60,9.494192523581344,447,248,0,Self-Employed,Business,PhD,Single,2,Rented,1.6867288455291674,19950,70404,0.4016915108600334,7,2,1,504.3755420981959,0.14536882368605805,0.03663123989383368,0.23741438892524355,3.5288456718961454,1.2376293182968827,15.177480959247893,0.0,0.6265000000000001,0.464846430769595,0.025179856115107913,0.43333333333333335
BOR0102,45,7486,13162,12,12.957524316396167,771,241,6,Retired,Education,Bachelor's,Married,1,Rented,14.569028952400211,15173,77707,0.3017151660187659,11,1,1,1175.3317054089387,0.14651794460771217,0.15700396812836476,0.2365951269680854,5.121062343482272,0.802278226324835,13.049764165238793,2.744468863078344,0.65,0.39333657195312366,0.04059040590405904,0.6166666666666667
BOR0103,32,10335,10415,12,8.454914052687384,498,178,16,Unemployed,Business,High School,Single,4,Rented,27.38402401223585,33737,33688,0.5227443105635592,7,1,0,908.1766153538448,0.08397839058216416,0.08787388634289742,0.3270526196642614,0.9985179915821922,1.303297509690032,13.569505862257339,6.916514407787673,0.8954444444444445,0.6448660062136998,0.03365384615384615,0.8633333333333333
BOR0104,38,6980,41159,36,13.812214333161409,725,218,2,Employed,Education,Bachelor's,Widowed,2,Mortgage,18.31089023454471,28036,2017,0.1347154557540603,14,3,2,1402.966044179368,0.49139207258834766,0.20099800059876333,0.16454260093417666,0.07194064985554803,0.6827520230273615,18.64932469948551,0.2993928738786945,0.55,0.7975000000000001,0.056451612903225805,0.5833333333333333
BOR0105,29,13332,48925,48,4.3197231056343846,791,81,19,Unemployed,Business,Bachelor's,Married,2,Mortgage,16.392212226363963,5820,7957,0.1662766933533565,2,1,0,1111.693799115046,0.30581183118311833,0.08338537347097555,0.12897559940628506,1.3669472599209758,2.8897424490905785,10.852456756886168,1.744326368708767,0.525,0.43090108486219314,0.018018018018018018,0.7016666666666667
BOR0106,56,9266,10951,24,14.478590345383036,441,91,19,Retired,Medical,High School,Divorced,2,Rented,7.492325376880657,14292,4792,0.1229996884182774,2,3,2,528.2684156676002,0.09848730124469386,0.05701148453136198,0.09330499666916547,0.3352690128034702,3.189175061969705,17.52442874202919,3.5797492901638237,0.6822777777777778,0.8570249999999999,0.01652892561983471,0.8516666666666666
BOR0107,56,6491,26852,12,11.028970436460504,612,174,20,Self-Employed,Home Improvement,Master's,Divorced,1,Rented,10.298264671933447,3052,55982,0.4494188832838632,11,0,1,2373.587168813525,0.3447337338879474,0.36567357399684564,0.41173349410470533,18.33671798231248,0.6686566660612399,8.908831344990677,8.607976623205857,0.8273333333333334,0.38184039619170107,0.05392156862745098,0.79
BOR0108,54,9192,13007,60,7.870856852777861,464,238,2,Self-Employed,Medical,High School,Single,3,Mortgage,25.561452474140783,23781,13237,0.5204246404310279,14,0,0,262.9318855485878,0.11791956774006382,0.028604426191099628,0.2991055440230602,0.5565974266251787,0.6717789513998349,10.869805665474122,0.1825487850643837,0.668,0.6149733947726242,0.05223880597014925,0.3833333333333333
BOR0109,26,13130,46832,36,5.767272455588089,613,259,2,Unemployed,Debt Consolidation,Bachelor's,Widowed,4,Rented,16.776543953053743,2302,51586,0.1437358329504746,5,2,1,1419.7870032104347,0.2972328002030972,0.10813305431914963,0.12771458256637838,22.399478940512374,1.2903279833034476,11.46385559483852,0.30892675727864044,0.5935,0.4082174712944475,0.01730103806228374,0.5166666666666666
BOR0110,63,7588,35523,24,9.0106071386014,320,364,16,Self-Employed,Home Improvement,Bachelor's,Married,2,Rented,15.442265812703395,2283,19252,0.6048571272492416,0,3,1,1623.031986991739,0.39012256193990513,0.21389456865995504,0.42892397588406267,8.42907180385289,7.7336835707759,13.488856663489726,3.9332649023883275,0.99,0.6662513114839246,0.0,1.0
BOR0111,60,9651,28325,36,5.737420716630961,381,162,6,Retired,Medical,Master's,Widowed,3,Rented,2.987391406200868,15620,10707,0.2612765500601951,3,2,0,858.3354327961412,0.2445774185749318,0.08893746065652691,0.18372395982854445,0.6854234684079125,2.4140928604577523,14.29455733637324,0.848958366801127,0.7595,0.7303847621715851,0.015625,0.6533333333333333
BOR0112,62,5636,26204,24,5.412813489046135,430,47,13,Unemployed,Debt Consolidation,High School,Married,4,Owned,0.4808446936536936,30461,34206,0.5796410176389063,0,2,2,1154.456542425501,0.38744972793943694,0.20483615018195547,0.41097882728327845,1.1229072286783535,10.32423528417545,15.236293637989423,2.0969005475751072,0.5655555555555556,0.5436691271766987,0.0,0.7116666666666667
BOR0113,49,13414,20524,24,10.599545210249204,604,328,16,Self-Employed,Education,Bachelor's,Single,4,Rented,28.91055566061147,20750,3543,0.787327998024672,13,0,1,952.7679156028904,0.12750360320063614,0.07102787502630761,0.4649929426754081,0.17073875957785167,0.7100249798049066,10.993981579607468,3.8640385005102478,0.8480000000000001,0.7316,0.036312849162011177,0.8
BOR0114,28,3167,24282,12,9.515474332690523,670,327,17,Employed,Education,PhD,Married,2,Owned,11.30958501860525,32890,44135,0.5837741090376959,2,2,0,2129.3055380694714,0.6389327439216924,0.6723415023901078,0.6236294360462813,1.3418564348910036,3.466984781033043,15.946916277560224,8.206769278544204,0.8150000000000001,0.6304927496827987,0.0056022408963585435,0.9333333333333333
BOR0115,30,12808,28930,36,11.206104398025827,683,115,12,Employed,Business,Bachelor's,Widowed,2,Rented,18.09639186298513,23183,35031,0.718235137046526,8,1,0,949.9572517319041,0.18822871122215282,0.07416905463240975,0.4284053999601737,1.5109989648033126,1.1168019627289403,13.413081131188706,1.5845300637021213,0.6279444444444444,0.46505078404506356,0.05517241379310345,0.7583333333333333
BOR0116,29,3062,5077,36,14.190467590352876,744,336,19,Retired,Home Improvement,Bachelor's,Widowed,1,Mortgage,2.39145219561855,9472,42929,0.7637389547201472,13,2,1,173.98986135771358,0.13817221859351186,0.05682229306261057,0.44562645697425574,4.531721735458672,0.6540143518482525,14.637712111077287,3.0717104354637463,0.8,0.5319450267877941,0.03551912568306011,0.9333333333333333
BOR0117,33,4156,45345,60,9.620992453398962,724,336,19,Self-Employed,Education,Master's,Single,3,Owned,20.4934285716914,3727,65747,0.4407257338466209,13,3,1,955.0127838583447,0.9092276227141483,0.2297913339408914,0.34580525388904265,17.635997854077253,0.587401941128963,14.423714761256631,1.8430262612782478,0.8,0.5699200736144066,0.03551912568306011,1.0
BOR0118,55,9860,25611,60,10.180718612522174,460,224,20,Retired,Home Improvement,PhD,Widowed,3,Owned,27.977001261178827,25523,57851,0.5916274855937949,4,1,1,546.4382124486422,0.2164553752535497,0.05541969700290488,0.3503339807278944,2.266533458705532,2.0294748929976474,13.416540126993139,1.8053668007348067,0.92,0.5578727269584457,0.015748031496062992,0.8666666666666667
