Borrower_ID,Age,Monthly_Income,Loan_Amount,Loan_Term_Months,Interest_Rate,Credit_Score,Days_Past_Due,Missed_Payments,Employment_Status,Loan_Purpose,Education_Level,Marital_Status,Num_Dependents,Residence_Type,Years_At_Current_Address,Outstanding_Balance,Collateral_Value,Debt_to_Income_Ratio,Collection_Attempts,Previous_Defaults,Recovery_Status,Estimated_EMI,Loan_to_Income_Ratio,EMI_to_Income_Ratio,Debt_Burden_Score,Collateral_Coverage_Ratio,Recovery_Efficiency_Ratio,Risk_Exposure_Score,Missed_Payment_Severity,Delinquency_Score,Recovery_Difficulty_Index,Collection_Intensity_Score,Behavioral_Risk_Score,segment,segment_name,prob_fully_recovered,prob_partially_recovered,prob_written_off,recovery_probability,risk_score,expected_recovery_value,risk_tier,recommended_strategy,priority_score,priority_rank
BOR0289,59,6784,25908,60,4.903403099430543,362,140,16,Employed,Medical,High School,Married,0,Mortgage,10.074490939246036,20655,27472,0.419489407798697,6,2,2,487.770184073151,0.318248820754717,0.07190008609568853,0.2630742130323432,1.329976762199845,1.4193944447266318,14.592132144040523,1.319669304100845,0.8578888888888889,0.650953420327837,0.03529411764705882,0.8666666666666667,0,Legal Escalation Candidate Segment,0.40920813174960236,0.3732957275038296,0.21749614074656795,0.6331855682519001,0.5400071584140428,13078.447912242997,High,Personalized follow-up plus flexible settlement options,10.784575909716947,47
BOR0362,24,9002,38572,24,4.674719591061688,661,251,11,Employed,Debt Consolidation,PhD,Divorced,4,Owned,0.2726110485364896,20953,11907,0.2591254497490192,10,3,2,1686.5938821183906,0.35706879952603127,0.18735768519422247,0.22682995569936065,0.5682447265438579,0.9045531670829919,16.66435744505294,2.5343216651094025,0.7944999999999999,0.8654503443063486,0.03558718861209965,0.9583333333333333,0,Legal Escalation Candidate Segment,0.44253190873288206,0.4101012345357106,0.14736685673140731,0.6885926494543084,0.5050647778546995,14428.081784016125,Medium,Personalized follow-up plus flexible settlement options,10.756224553743678,48
BOR0347,67,13470,46874,24,6.557288071524605,839,161,13,Retired,Medical,PhD,Widowed,1,Rented,23.164560828475143,37383,30782,0.2987147271134993,12,3,1,2089.2748829170423,0.2899901014600346,0.15510578195375221,0.23409070179161312,0.8234003851915258,0.8099229295677125,17.951063711709413,2.755781348250874,0.7472222222222222,0.7487707094825065,0.06282722513089005,0.9683333333333333,0,Legal Escalation Candidate Segment,0.4301927199706079,0.41199691769295593,0.15781036233643625,0.6773908705863814,0.5043903785632966,25322.902915130693,Medium,Personalized follow-up plus flexible settlement options,10.752863754589763,49
BOR0228,55,10662,27116,24,12.338897755067848,576,213,15,Self-Employed,Home Improvement,Bachelor's,Divorced,0,Mortgage,14.253250947955062,27328,57480,0.7823388903942892,13,3,0,1280.7399594819567,0.21193647220659037,0.12012192454342119,0.4843412557613986,2.103260272970105,0.7296931206017616,18.361934274400124,3.353735009388657,0.8620000000000001,0.6710996659765837,0.053497942386831275,1.0,0,Legal Escalation Candidate Segment,0.42513797641768547,0.4057535912464962,0.1691084323358183,0.6685901311655832,0.537816414742371,18271.231104493058,High,Personalized follow-up plus flexible settlement options,10.733947975939857,50
BOR0250,54,6835,13577,60,5.360288430549261,500,263,16,Retired,Debt Consolidation,Master's,Married,2,Mortgage,3.872137407926444,10737,43890,0.1203866494923737,8,3,0,258.4618521260381,0.16553279687881003,0.03781446263731354,0.08322916540759663,4.087353324641461,1.0312826812202793,15.64649866753903,1.4869197608390177,0.9,0.6478100293909914,0.027303754266211604,1.0,0,Legal Escalation Candidate Segment,0.40911929231618027,0.3670834784573325,0.2237972292264871,0.6293693793905798,0.5709099033961231,6757.539026516655,Very High,Legal notice preparation and debt recovery escalation,10.685735450584536,51
BOR0438,40,11945,6762,60,14.912777105628908,348,213,18,Self-Employed,Medical,Bachelor's,Married,4,Owned,28.639990706372068,37387,46389,0.3800207451904039,11,1,0,160.55807923788123,0.04717455002092926,0.013441446566586959,0.2150600608096863,1.240745693805499,0.8774254230252062,14.519144457058704,1.6097928045065553,0.9760000000000001,0.6469040669684558,0.04526748971193416,0.8666666666666667,0,Legal Escalation Candidate Segment,0.42974211054878136,0.41613866791464266,0.15411922153657556,0.679425311297567,0.5335735476565815,25401.67411348214,High,Personalized follow-up plus flexible settlement options,10.678364149013792,52
BOR0072,57,11879,5009,36,7.276384120678433,560,172,8,Self-Employed,Education,Master's,Single,1,Mortgage,3.539174508841847,36929,29680,0.6581357639549739,5,2,0,155.2971372885104,0.035139040884474004,0.013073250045332975,0.3678576326956355,0.8036826428378012,1.7527965846411016,15.794829094747252,1.1451759098883953,0.7477777777777778,0.6875677425513516,0.024752475247524754,0.7533333333333333,0,Legal Escalation Candidate Segment,0.4094950221147697,0.3814271944660222,0.20907778341920813,0.638351338794383,0.4976271853392066,23573.67659033777,Medium,Personalized follow-up plus flexible settlement options,10.6783050432404,53
BOR0114,28,3167,24282,12,9.515474332690523,670,327,17,Employed,Education,PhD,Married,2,Owned,11.30958501860525,32890,44135,0.5837741090376959,2,2,0,2129.3055380694714,0.6389327439216924,0.6723415023901078,0.6236294360462813,1.3418564348910036,3.466984781033043,15.946916277560224,8.206769278544204,0.8150000000000001,0.6304927496827987,0.0056022408963585435,0.9333333333333333,0,Legal Escalation Candidate Segment,0.42901799856564654,0.37740630999557734,0.19357569143877604,0.6554617845629929,0.5269498400340547,21558.138094276834,High,Personalized follow-up plus flexible settlement options,10.666238840108054,54
BOR0052,28,13338,15954,24,5.33180562029226,497,213,15,Self-Employed,Business,PhD,Married,4,Rented,2.56209090488165,18312,40297,0.7431231133629761,8,3,0,702.2972923486014,0.09967761283550758,0.052653868072319795,0.43241195298218077,2.2004586905476984,1.0905962743489943,16.541924368311822,3.353735009388657,0.9015000000000001,0.6851975569507172,0.03292181069958848,1.0,0,Legal Escalation Candidate Segment,0.4227009161152798,0.4029274120801501,0.17437167180456994,0.6644573633633699,0.5484027138138096,12167.54323791003,Very High,Legal notice preparation and debt recovery escalation,10.652768810463797,55
BOR0349,56,8996,36419,24,9.24233910225411,375,263,22,Self-Employed,Debt Consolidation,Master's,Divorced,1,Owned,11.535474411187996,7265,54712,0.6037054573245512,10,3,2,1667.8449664245852,0.3373629020305321,0.18539850671682806,0.4154673295510758,7.529865125240848,0.8082692011619224,15.540310396026024,5.111286677884123,0.9625,0.6563621648419937,0.034129692832764506,1.0,0,Legal Escalation Candidate Segment,0.4020025845511719,0.3683705054674739,0.22962690998135402,0.6230248878316562,0.5875338229094235,4526.275810096982,Very High,Legal notice preparation and debt recovery escalation,10.639231263941154,56
BOR0397,41,14234,17875,12,8.239505698021873,539,229,23,Self-Employed,Business,PhD,Single,3,Rented,14.7305928800673,17194,77806,0.6974258872417872,9,3,1,1556.8983328365857,0.10464966512107161,0.10937883468010297,0.4328047135890294,4.5249200348938645,0.9752373922866366,16.889474124693347,10.422985342102791,0.8805000000000001,0.6348969703882685,0.03474903474903475,1.0,0,Legal Escalation Candidate Segment,0.4165051455242851,0.38658027707636244,0.19691457739935248,0.6484533117701026,0.5546053473494333,11149.506242575144,Very High,Legal notice preparation and debt recovery escalation,10.583953972663052,57
BOR0348,27,3252,18859,24,10.930036419818842,705,215,23,Unemployed,Debt Consolidation,High School,Divorced,4,Owned,5.1138753474492615,29483,4782,0.4376039267973471,11,0,0,878.3647631822677,0.4832667076670767,0.27009986567720407,0.3622270992932828,0.1621896621896622,0.8576335851924316,11.41647898083075,5.1513084740306585,0.8,0.71,0.044897959183673466,0.8,0,Legal Escalation Candidate Segment,0.4238321347720658,0.3861004510277327,0.19006741420020137,0.6554924053887055,0.5039299364973415,19325.882588075205,Medium,Personalized follow-up plus flexible settlement options,10.554091591932105,58
BOR0069,65,7073,37254,12,7.820230896639854,648,353,21,Retired,Education,PhD,Divorced,0,Rented,1.0938315247685535,11232,35030,0.7201454801103976,14,2,2,3237.5712412941184,0.4389226636505019,0.4577366381018123,0.6020615012065342,3.118490162912846,0.6217740769094379,14.078363152963346,10.271269597984105,0.8260000000000001,0.5611436356370072,0.03655352480417755,0.9333333333333333,0,Legal Escalation Candidate Segment,0.4048895383415378,0.3223991754170189,0.2727112862414435,0.5983290435917491,0.5662861216653631,6720.431817622526,Very High,Legal notice preparation and debt recovery escalation,10.493794302642332,59
BOR0077,29,5440,44809,36,9.807746798991982,481,245,9,Unemployed,Home Improvement,High School,Married,3,Rented,12.651378525777492,25022,5796,0.5107236832771401,1,2,1,1441.819226510309,0.6864123774509804,0.2650402989908656,0.40016616034831665,0.23162690324901092,5.06377534045486,15.56916929208611,1.3763328839830906,0.8345,0.8588583333333333,0.0036363636363636364,0.8083333333333333,0,Legal Escalation Candidate Segment,0.44382396745027153,0.4160515467665825,0.14012448578314615,0.693454895510221,0.48740431791835637,17351.628395456748,Medium,Personalized follow-up plus flexible settlement options,10.461461546912108,60
BOR0200,62,2928,29938,12,11.321517207689691,832,233,20,Self-Employed,Education,Master's,Married,1,Mortgage,14.229259946052908,23104,38170,0.5703832965489358,4,2,2,2650.4620581389154,0.8520605646630237,0.905212451550176,0.7210564162994939,1.6520233715645964,2.0095608646608736,15.659515506267166,9.092201858929503,0.8,0.5992566782810685,0.015209125475285171,0.9333333333333333,0,Legal Escalation Candidate Segment,0.42452836280100703,0.35914236912982594,0.21632926806916725,0.6400137842789027,0.5339910402187134,14786.878471979768,High,Personalized follow-up plus flexible settlement options,10.436970812969788,61
BOR0383,30,7449,28752,60,3.937251254730732,482,355,14,Retired,Education,Master's,Divorced,0,Owned,10.441558664319617,37841,58408,0.4318714530895868,6,1,1,528.6980626050623,0.3216539132769499,0.0709757098409266,0.26946836862768975,1.5434702182759896,1.5058821251273866,13.147448899147333,1.3708171705321406,0.909,0.5890926018821301,0.015584415584415584,0.8666666666666667,0,Legal Escalation Candidate Segment,0.4243630878537844,0.4000681137461943,0.17556879840002143,0.6644039561015009,0.5299374285340244,25141.710102836896,High,Personalized follow-up plus flexible settlement options,10.435442482533672,62
BOR0292,56,12344,12311,24,13.57520971487749,807,197,15,Retired,Business,Master's,Married,4,Owned,28.861754968240547,23610,1541,0.3849537455652861,7,1,1,588.6190785774554,0.0831105530352128,0.04768463047451842,0.23318264377444065,0.06526618948795053,1.2586834980146204,13.723703256159945,3.3051668941840844,0.8,0.7766666666666666,0.030837004405286344,0.8666666666666667,0,Legal Escalation Candidate Segment,0.4303293277209559,0.408403176717002,0.16126749556204203,0.675371233751157,0.501008698061748,15945.514828864818,Medium,Personalized follow-up plus flexible settlement options,10.408544793951302,63
BOR0363,39,12674,18221,48,11.0749596813856,748,234,20,Self-Employed,Education,Bachelor's,Divorced,3,Mortgage,19.44892581896405,19128,5609,0.3374661383702069,8,2,1,471.5948358947179,0.11980563884067119,0.03720962883815038,0.20235070908078148,0.29321971875163366,1.095440087461406,15.331171407066797,2.274827297560066,0.8,0.8433333333333333,0.030303030303030304,0.9333333333333333,0,Legal Escalation Candidate Segment,0.44195081256309743,0.416229914273736,0.1418192731631662,0.691688761127339,0.5004023052672297,13230.62262284374,Medium,Personalized follow-up plus flexible settlement options,10.383689352850746,64
BOR0137,26,9056,7192,12,9.55474073276848,397,297,23,Employed,Medical,Master's,Married,2,Rented,14.22473837637239,15167,13265,0.7793069842188682,11,0,0,630.8026676230467,0.06618080094228504,0.06965577160148484,0.4599639385410458,0.8745385021097046,0.8022452687079004,10.546772690086105,10.919429182468692,0.9515,0.6282522651892055,0.03363914373088685,0.8,0,Legal Escalation Candidate Segment,0.4260609394739138,0.3579713932753093,0.2159676672507766,0.6408437754390994,0.5437515459645854,9719.67754208482,Very High,Legal notice preparation and debt recovery escalation,10.364124788518147,65
BOR0028,46,12636,32139,24,5.36739178861669,487,308,15,Unemployed,Medical,Master's,Single,3,Owned,15.579380779269096,30522,62370,0.4680392356782579,2,2,0,1415.2765389753167,0.21195394112060778,0.11200352476854358,0.30782316576888646,2.043377125446385,3.4420785922556174,15.232679431091128,3.5833382980610913,0.9065000000000001,0.6268966909033579,0.005917159763313609,0.9333333333333333,0,Legal Escalation Candidate Segment,0.4321267097759474,0.4092586806138904,0.15861460961016216,0.6776819181442817,0.530806753206217,20684.207505599767,High,Personalized follow-up plus flexible settlement options,10.331834784544366,66
BOR0239,24,6468,14524,12,4.852963827445924,578,159,20,Self-Employed,Debt Consolidation,Bachelor's,Married,0,Mortgage,6.119838108281622,34864,17322,0.337784832935711,8,0,1,1242.3846354257462,0.18712636569779426,0.19208173089451858,0.2722184370171744,0.49683063243940917,1.1621376377394568,10.966821812316786,8.458623025389711,0.8026666666666666,0.7112,0.042328042328042326,0.7649999999999999,0,Legal Escalation Candidate Segment,0.43341691557083817,0.3922461762923879,0.17433690813677383,0.6687646213462709,0.49058632945825725,23315.80975861639,Medium,Personalized follow-up plus flexible settlement options,10.31119500669214,67
BOR0055,68,9587,37043,60,13.464044676567925,698,249,22,Retired,Home Improvement,High School,Married,0,Rented,18.42558732957034,37500,50715,0.6573999780599608,5,1,1,851.6677177469236,0.32198984736274816,0.08883568558954037,0.40154604644827163,1.3523639369616811,1.7553538130449367,14.340207129589047,2.0245356698828236,0.801,0.5565137011331073,0.017921146953405017,0.8666666666666667,0,Legal Escalation Candidate Segment,0.40346404904609606,0.3960362719951244,0.20049967895877968,0.6410858122431707,0.5234942220419391,24040.7179591189,High,Personalized follow-up plus flexible settlement options,10.302504339545665,68
BOR0304,62,3460,30522,48,12.173915759954426,521,234,18,Self-Employed,Home Improvement,High School,Widowed,0,Mortgage,17.356254546105944,24845,44013,0.2386021212152874,8,1,2,806.3700996989062,0.7351156069364162,0.23305494210951047,0.2361058906176878,1.7714320212509056,1.1244946725304024,13.623008832245835,2.0473445678040596,0.8895000000000001,0.5657255763317732,0.030303030303030304,0.8666666666666667,0,Legal Escalation Candidate Segment,0.4126071960457886,0.38453123975118764,0.20286156420302381,0.6433259398965012,0.5397381390672742,15983.432976728573,High,Personalized follow-up plus flexible settlement options,10.28760575508886,69
BOR0103,32,10335,10415,12,8.454914052687384,498,178,16,Unemployed,Business,High School,Single,4,Rented,27.38402401223585,33737,33688,0.5227443105635592,7,1,0,908.1766153538448,0.08397839058216416,0.08787388634289742,0.3270526196642614,0.9985179915821922,1.303297509690032,13.569505862257339,6.916514407787673,0.8954444444444445,0.6448660062136998,0.03365384615384615,0.8633333333333333,0,Legal Escalation Candidate Segment,0.4330943112546703,0.4088822052243178,0.1580234835210117,0.6784236343892609,0.5176135265358693,22887.978153390493,High,Personalized follow-up plus flexible settlement options,10.279856713366563,70
BOR0090,62,9186,47078,60,14.013719933441903,481,307,11,Employed,Education,High School,Widowed,2,Mortgage,25.952132981261816,33737,36901,0.3650719469809484,14,1,1,1095.7576045540457,0.42708106538936064,0.11928560903048614,0.2544680949032404,1.0937518525105223,0.6950920051680172,14.265004536936152,1.0505182935451554,0.8845,0.6246823175798962,0.04154302670623145,0.825,0,Legal Escalation Candidate Segment,0.42839965637125,0.3982439513717967,0.1733563922569532,0.667346027194328,0.5168750823236868,22514.252919455044,High,Personalized follow-up plus flexible settlement options,10.273479198649536,71
BOR0466,37,2364,28051,12,10.537315811379306,589,198,20,Unemployed,Debt Consolidation,Master's,Married,2,Owned,19.869537406187472,21137,64340,0.5665680822497686,6,2,0,2473.1440305847004,0.9888254371122391,1.0461692176754231,0.7823885931913132,3.0438073611505345,1.4226896639384703,15.411509075066474,8.822174707874154,0.8555,0.5757985028986183,0.02631578947368421,0.9333333333333333,0,Legal Escalation Candidate Segment,0.41661123685986207,0.3808551697168834,0.20253359342325458,0.6451243386899921,0.5417691798515052,13635.993146890363,Very High,Legal notice preparation and debt recovery escalation,10.223989918946193,72
BOR0305,57,9190,17342,48,10.62422414118726,340,12,10,Employed,Debt Consolidation,PhD,Widowed,0,Owned,2.4771647410583157,24310,14706,0.4066152574452305,9,3,1,445.0549279149761,0.15725426187885383,0.04842817496354473,0.24543107032847195,0.6049113569988894,1.0098684201799386,17.874545674734755,0.5343644494711535,0.4633333333333334,0.6977670157068063,0.21428571428571427,0.6366666666666667,0,Legal Escalation Candidate Segment,0.38014113064281263,0.3313294525937325,0.2885294167634546,0.5789388021990521,0.46185644523728275,14074.002281458957,Medium,Personalized follow-up plus flexible settlement options,10.203383960324741,73
