Date,App,Usage (minutes),Notifications,Times Opened,Synthetic
2025-06-12,8 Ball Pool,19.04,5,8,1
2025-06-12,Facebook,35.59,43,28,1
2025-06-12,Instagram,77.84,54,45,1
2025-06-12,LinkedIn,16.26,12,5,1
2025-06-12,Netflix,75.26,0,3,1
2025-06-12,Safari,12.96,1,5,1
2025-06-12,WhatsApp,45.86,108,71,1
2025-06-12,X,27.55,25,14,1
2025-06-13,8 Ball Pool,14.53,5,6,1
2025-06-13,Facebook,30.09,38,26,1
2025-06-13,Instagram,76.82,52,42,1
2025-06-13,LinkedIn,14.38,9,4,1
2025-06-13,Netflix,65.01,0,3,1
2025-06-13,Safari,8.25,0,4,1
2025-06-13,WhatsApp,45.1,101,62,1
2025-06-13,X,24.89,28,12,1
2025-06-14,8 Ball Pool,17.54,5,8,1
2025-06-14,Facebook,38.83,39,32,1
2025-06-14,Instagram,76.69,50,45,1
2025-06-14,LinkedIn,16.91,11,5,1
2025-06-14,Netflix,74.62,1,3,1
2025-06-14,Safari,12.06,0,6,1
2025-06-14,WhatsApp,56.38,116,76,1
2025-06-14,X,29.0,34,14,1
2025-06-15,8 Ball Pool,19.05,5,7,1
2025-06-15,Facebook,35.59,44,32,1
2025-06-15,Instagram,81.47,51,45,1
2025-06-15,LinkedIn,15.4,10,6,1
2025-06-15,Netflix,86.11,1,4,1
2025-06-15,Safari,11.97,1,5,1
2025-06-15,WhatsApp,49.98,97,79,1
2025-06-15,X,30.74,30,15,1
2025-06-16,8 Ball Pool,17.53,4,7,1
2025-06-16,Facebook,32.92,39,29,1
2025-06-16,Instagram,73.33,47,41,1
2025-06-16,LinkedIn,16.0,8,4,1
2025-06-16,Netflix,78.43,1,2,1
2025-06-16,Safari,11.49,0,5,1
2025-06-16,WhatsApp,48.53,95,73,1
2025-06-16,X,27.46,26,13,1
2025-06-17,8 Ball Pool,20.15,4,9,1
2025-06-17,Facebook,38.2,44,33,1
2025-06-17,Instagram,89.47,55,53,1
2025-06-17,LinkedIn,16.47,10,6,1
2025-06-17,Netflix,79.06,1,3,1
2025-06-17,Safari,13.14,1,6,1
2025-06-17,WhatsApp,49.81,107,77,1
2025-06-17,X,28.62,29,16,1
2025-06-18,8 Ball Pool,20.28,4,6,1
2025-06-18,Facebook,36.41,47,33,1
2025-06-18,Instagram,85.73,55,46,1
2025-06-18,LinkedIn,18.54,10,5,1
2025-06-18,Netflix,89.23,1,3,1
2025-06-18,Safari,12.78,1,6,1
2025-06-18,WhatsApp,50.09,111,80,1
2025-06-18,X,32.09,30,16,1
2025-06-19,8 Ball Pool,19.0,5,8,1
2025-06-19,Facebook,34.57,42,35,1
2025-06-19,Instagram,81.27,54,50,1
2025-06-19,LinkedIn,15.0,10,4,1
2025-06-19,Netflix,79.17,0,2,1
2025-06-19,Safari,10.45,2,5,1
2025-06-19,WhatsApp,51.37,113,76,1
2025-06-19,X,27.02,27,15,1
2025-06-20,8 Ball Pool,17.1,4,8,1
2025-06-20,Facebook,28.17,40,25,1
2025-06-20,Instagram,67.36,50,40,1
2025-06-20,LinkedIn,14.55,9,4,1
2025-06-20,Netflix,70.26,1,3,1
2025-06-20,Safari,11.97,1,5,1
2025-06-20,WhatsApp,45.68,80,61,1
2025-06-20,X,27.96,23,12,1
2025-06-21,8 Ball Pool,17.98,4,7,1
2025-06-21,Facebook,36.89,48,34,1
2025-06-21,Instagram,73.21,56,49,1
2025-06-21,LinkedIn,15.72,10,5,1
2025-06-21,Netflix,81.06,1,2,1
2025-06-21,Safari,12.45,1,5,1
2025-06-21,WhatsApp,54.42,98,72,1
2025-06-21,X,32.56,28,16,1
2025-06-22,8 Ball Pool,20.38,6,8,1
2025-06-22,Facebook,37.71,42,33,1
2025-06-22,Instagram,79.26,55,41,1
2025-06-22,LinkedIn,18.38,10,5,1
2025-06-22,Netflix,79.87,0,2,1
2025-06-22,Safari,13.14,1,6,1
2025-06-22,WhatsApp,54.37,119,73,1
2025-06-22,X,30.18,29,14,1
2025-06-23,8 Ball Pool,14.71,4,7,1
2025-06-23,Facebook,32.97,37,30,1
2025-06-23,Instagram,69.05,54,40,1
2025-06-23,LinkedIn,14.81,8,5,1
2025-06-23,Netflix,76.74,0,3,1
2025-06-23,Safari,10.84,1,5,1
2025-06-23,WhatsApp,46.02,100,70,1
2025-06-23,X,28.5,29,12,1
2025-06-24,8 Ball Pool,19.03,5,8,1
2025-06-24,Facebook,37.4,41,31,1
2025-06-24,Instagram,76.99,55,44,1
2025-06-24,LinkedIn,17.5,10,4,1
2025-06-24,Netflix,85.55,0,3,1
2025-06-24,Safari,13.72,0,5,1
2025-06-24,WhatsApp,52.17,116,72,1
2025-06-24,X,28.97,31,14,1
2025-06-25,8 Ball Pool,19.78,6,8,1
2025-06-25,Facebook,33.8,46,35,1
2025-06-25,Instagram,82.23,58,43,1
2025-06-25,LinkedIn,16.59,11,5,1
2025-06-25,Netflix,77.72,0,3,1
2025-06-25,Safari,13.86,1,7,1
2025-06-25,WhatsApp,54.19,114,75,1
2025-06-25,X,29.37,31,16,1
2025-06-26,8 Ball Pool,17.86,5,6,1
2025-06-26,Facebook,36.08,45,32,1
2025-06-26,Instagram,74.93,53,47,1
2025-06-26,LinkedIn,14.91,11,5,1
2025-06-26,Netflix,74.02,0,3,1
2025-06-26,Safari,10.86,1,5,1
2025-06-26,WhatsApp,53.46,106,75,1
2025-06-26,X,27.69,28,13,1
2025-06-27,8 Ball Pool,17.66,4,7,1
2025-06-27,Facebook,33.03,39,28,1
2025-06-27,Instagram,78.72,45,42,1
2025-06-27,LinkedIn,15.2,9,4,1
2025-06-27,Netflix,60.76,1,2,1
2025-06-27,Safari,10.4,0,5,1
2025-06-27,WhatsApp,46.3,97,62,1
2025-06-27,X,24.17,25,13,1
2025-06-28,8 Ball Pool,21.61,5,10,1
2025-06-28,Facebook,34.79,50,32,1
2025-06-28,Instagram,77.51,60,41,1
2025-06-28,LinkedIn,16.03,11,6,1
2025-06-28,Netflix,83.27,1,3,1
2025-06-28,Safari,11.99,1,5,1
2025-06-28,WhatsApp,49.78,115,76,1
2025-06-28,X,27.55,26,13,1
2025-06-29,8 Ball Pool,19.68,4,8,1
2025-06-29,Facebook,35.37,45,34,1
2025-06-29,Instagram,91.18,53,52,1
2025-06-29,LinkedIn,18.12,10,5,1
2025-06-29,Netflix,75.36,0,3,1
2025-06-29,Safari,10.94,1,5,1
2025-06-29,WhatsApp,49.84,112,67,1
2025-06-29,X,30.57,24,14,1
2025-06-30,8 Ball Pool,16.63,4,8,1
2025-06-30,Facebook,29.74,43,30,1
2025-06-30,Instagram,79.15,46,40,1
2025-06-30,LinkedIn,16.96,8,5,1
2025-06-30,Netflix,82.29,1,2,1
2025-06-30,Safari,11.37,1,6,1
2025-06-30,WhatsApp,46.25,106,68,1
2025-06-30,X,24.03,27,11,1
2025-07-01,8 Ball Pool,20.52,5,9,1
2025-07-01,Facebook,33.72,47,34,1
2025-07-01,Instagram,87.3,58,45,1
2025-07-01,LinkedIn,15.32,8,5,1
2025-07-01,Netflix,81.41,1,3,1
2025-07-01,Safari,10.14,1,6,1
2025-07-01,WhatsApp,53.07,91,73,1
2025-07-01,X,29.58,32,16,1
2025-07-02,8 Ball Pool,21.75,6,9,1
2025-07-02,Facebook,34.07,50,35,1
2025-07-02,Instagram,85.05,58,47,1
2025-07-02,LinkedIn,16.56,9,6,1
2025-07-02,Netflix,89.14,0,3,1
2025-07-02,Safari,11.99,0,6,1
2025-07-02,WhatsApp,54.92,114,80,1
2025-07-02,X,27.28,30,14,1
2025-07-03,8 Ball Pool,20.86,4,7,1
2025-07-03,Facebook,35.4,47,32,1
2025-07-03,Instagram,72.82,49,44,1
2025-07-03,LinkedIn,18.67,10,5,1
2025-07-03,Netflix,79.88,1,2,1
2025-07-03,Safari,11.35,1,5,1
2025-07-03,WhatsApp,49.97,104,67,1
2025-07-03,X,26.5,27,15,1
2025-07-04,8 Ball Pool,15.97,4,6,1
2025-07-04,Facebook,31.85,36,30,1
2025-07-04,Instagram,78.6,53,42,1
2025-07-04,LinkedIn,14.8,9,5,1
2025-07-04,Netflix,64.62,1,3,1
2025-07-04,Safari,11.54,0,4,1
2025-07-04,WhatsApp,44.97,87,58,1
2025-07-04,X,26.55,23,13,1
2025-07-05,8 Ball Pool,19.25,6,8,1
2025-07-05,Facebook,37.62,43,31,1
2025-07-05,Instagram,83.35,56,43,1
2025-07-05,LinkedIn,16.44,10,5,1
2025-07-05,Netflix,86.52,1,3,1
2025-07-05,Safari,12.44,1,5,1
2025-07-05,WhatsApp,48.27,117,73,1
2025-07-05,X,25.51,26,13,1
2025-07-06,8 Ball Pool,20.55,5,8,1
2025-07-06,Facebook,37.6,44,31,1
2025-07-06,Instagram,83.1,52,42,1
2025-07-06,LinkedIn,17.84,10,5,1
2025-07-06,Netflix,78.76,1,3,1
2025-07-06,Safari,11.97,0,6,1
2025-07-06,WhatsApp,53.97,107,69,1
2025-07-06,X,29.97,28,14,1
2025-07-07,8 Ball Pool,18.09,5,8,1
2025-07-07,Facebook,29.55,41,25,1
2025-07-07,Instagram,77.74,50,44,1
2025-07-07,LinkedIn,17.07,10,5,1
2025-07-07,Netflix,67.47,0,3,1
2025-07-07,Safari,11.73,1,5,1
2025-07-07,WhatsApp,51.27,87,66,1
2025-07-07,X,26.72,26,14,1
2025-07-08,8 Ball Pool,21.99,5,8,1
2025-07-08,Facebook,37.42,42,36,1
2025-07-08,Instagram,86.02,55,47,1
2025-07-08,LinkedIn,18.89,9,6,1
2025-07-08,Netflix,78.63,0,3,1
2025-07-08,Safari,10.56,1,7,1
2025-07-08,WhatsApp,52.5,111,72,1
2025-07-08,X,29.77,28,15,1
2025-07-09,8 Ball Pool,18.65,5,9,1
2025-07-09,Facebook,36.24,46,33,1
2025-07-09,Instagram,84.57,57,44,1
2025-07-09,LinkedIn,18.0,12,5,1
2025-07-09,Netflix,85.36,1,2,1
2025-07-09,Safari,12.14,0,6,1
2025-07-09,WhatsApp,47.68,107,74,1
2025-07-09,X,31.47,27,15,1
2025-07-10,8 Ball Pool,20.19,5,8,1
2025-07-10,Facebook,35.75,44,31,1
2025-07-10,Instagram,81.89,55,42,1
2025-07-10,LinkedIn,15.68,10,5,1
2025-07-10,Netflix,77.91,1,2,1
2025-07-10,Safari,9.58,0,6,1
2025-07-10,WhatsApp,48.1,111,67,1
2025-07-10,X,30.26,24,16,1
2025-07-11,8 Ball Pool,17.8,5,7,1
2025-07-11,Facebook,34.72,35,29,1
2025-07-11,Instagram,72.25,45,38,1
2025-07-11,LinkedIn,16.86,8,5,1
2025-07-11,Netflix,65.45,0,2,1
2025-07-11,Safari,10.08,1,5,1
2025-07-11,WhatsApp,46.65,96,68,1
2025-07-11,X,23.46,24,12,1
2025-07-12,8 Ball Pool,19.0,5,5,1
2025-07-12,Facebook,38.87,45,37,1
2025-07-12,Instagram,75.65,58,48,1
2025-07-12,LinkedIn,18.04,10,5,1
2025-07-12,Netflix,87.14,1,3,1
2025-07-12,Safari,11.59,1,4,1
2025-07-12,WhatsApp,51.44,112,73,1
2025-07-12,X,32.57,27,14,1
2025-07-13,8 Ball Pool,20.5,3,7,1
2025-07-13,Facebook,35.09,40,31,1
2025-07-13,Instagram,86.86,62,45,1
2025-07-13,LinkedIn,18.74,11,6,1
2025-07-13,Netflix,83.27,1,3,1
2025-07-13,Safari,12.17,1,7,1
2025-07-13,WhatsApp,54.69,101,66,1
2025-07-13,X,29.26,29,14,1
2025-07-14,8 Ball Pool,18.69,5,6,1
2025-07-14,Facebook,35.53,41,30,1
2025-07-14,Instagram,92.46,49,42,1
2025-07-14,LinkedIn,15.82,9,5,1
2025-07-14,Netflix,74.91,1,3,1
2025-07-14,Safari,11.87,0,6,1
2025-07-14,WhatsApp,49.42,103,70,1
2025-07-14,X,26.79,17,13,1
2025-07-15,8 Ball Pool,18.82,6,8,1
2025-07-15,Facebook,33.69,46,30,1
2025-07-15,Instagram,80.87,56,48,1
2025-07-15,LinkedIn,17.75,10,5,1
2025-07-15,Netflix,85.52,0,3,1
2025-07-15,Safari,11.52,0,6,1
2025-07-15,WhatsApp,50.93,118,73,1
2025-07-15,X,29.56,31,16,1
2025-07-16,8 Ball Pool,23.21,5,8,1
2025-07-16,Facebook,40.87,53,35,1
2025-07-16,Instagram,84.18,62,47,1
2025-07-16,LinkedIn,16.31,9,5,1
2025-07-16,Netflix,86.07,1,3,1
2025-07-16,Safari,11.84,1,6,1
2025-07-16,WhatsApp,55.19,115,82,1
2025-07-16,X,29.86,31,14,1
2025-07-17,8 Ball Pool,21.2,5,7,1
2025-07-17,Facebook,37.07,40,28,1
2025-07-17,Instagram,81.35,49,45,1
2025-07-17,LinkedIn,16.38,10,5,1
2025-07-17,Netflix,77.56,1,3,1
2025-07-17,Safari,11.59,1,6,1
2025-07-17,WhatsApp,49.61,101,66,1
2025-07-17,X,29.63,26,13,1
2025-07-18,8 Ball Pool,16.99,4,6,1
2025-07-18,Facebook,30.24,34,26,1
2025-07-18,Instagram,71.24,45,37,1
2025-07-18,LinkedIn,14.12,10,4,1
2025-07-18,Netflix,58.11,0,2,1
2025-07-18,Safari,11.11,1,5,1
2025-07-18,WhatsApp,50.82,97,66,1
2025-07-18,X,25.3,28,13,1
2025-07-19,8 Ball Pool,19.13,5,9,1
2025-07-19,Facebook,41.12,44,33,1
2025-07-19,Instagram,96.36,53,40,1
2025-07-19,LinkedIn,16.34,10,4,1
2025-07-19,Netflix,72.0,1,3,1
2025-07-19,Safari,11.82,1,6,1
2025-07-19,WhatsApp,62.25,110,69,1
2025-07-19,X,31.47,26,15,1
2025-07-20,8 Ball Pool,20.03,5,8,1
2025-07-20,Facebook,36.37,43,35,1
2025-07-20,Instagram,80.12,55,48,1
2025-07-20,LinkedIn,16.41,11,4,1
2025-07-20,Netflix,80.28,0,3,1
2025-07-20,Safari,11.98,1,7,1
2025-07-20,WhatsApp,52.59,104,74,1
2025-07-20,X,28.81,29,15,1
2025-07-21,8 Ball Pool,18.38,5,6,1
2025-07-21,Facebook,33.59,41,30,1
2025-07-21,Instagram,78.95,52,40,1
2025-07-21,LinkedIn,16.79,10,5,1
2025-07-21,Netflix,78.09,0,3,1
2025-07-21,Safari,10.79,1,6,1
2025-07-21,WhatsApp,46.82,96,63,1
2025-07-21,X,28.05,26,12,1
2025-07-22,8 Ball Pool,18.37,5,8,1
2025-07-22,Facebook,35.88,39,29,1
2025-07-22,Instagram,84.9,51,44,1
2025-07-22,LinkedIn,17.37,11,5,1
2025-07-22,Netflix,84.26,0,3,1
2025-07-22,Safari,12.7,1,6,1
2025-07-22,WhatsApp,57.98,111,74,1
2025-07-22,X,30.94,33,14,1
2025-07-23,8 Ball Pool,18.29,5,9,1
2025-07-23,Facebook,36.89,45,31,1
2025-07-23,Instagram,79.8,51,50,1
2025-07-23,LinkedIn,18.35,9,5,1
2025-07-23,Netflix,78.96,0,3,1
2025-07-23,Safari,12.43,1,6,1
2025-07-23,WhatsApp,56.32,114,77,1
2025-07-23,X,27.24,30,14,1
2025-07-24,8 Ball Pool,16.96,5,8,1
2025-07-24,Facebook,35.34,42,27,1
2025-07-24,Instagram,83.63,56,44,1
2025-07-24,LinkedIn,15.56,10,6,1
2025-07-24,Netflix,77.29,1,3,1
2025-07-24,Safari,11.51,1,5,1
2025-07-24,WhatsApp,52.95,106,74,1
2025-07-24,X,28.2,29,13,1
2025-07-25,8 Ball Pool,17.64,5,6,1
2025-07-25,Facebook,29.36,39,29,1
2025-07-25,Instagram,76.21,41,42,1
2025-07-25,LinkedIn,14.59,8,4,1
2025-07-25,Netflix,70.54,1,2,1
2025-07-25,Safari,11.24,1,6,1
2025-07-25,WhatsApp,48.16,96,64,1
2025-07-25,X,25.17,24,14,1
2025-07-26,8 Ball Pool,19.92,5,7,1
2025-07-26,Facebook,33.05,43,35,1
2025-07-26,Instagram,82.75,56,46,1
2025-07-26,LinkedIn,17.23,11,5,1
2025-07-26,Netflix,88.14,0,3,1
2025-07-26,Safari,11.33,1,6,1
2025-07-26,WhatsApp,56.97,105,75,1
2025-07-26,X,29.13,25,13,1
2025-07-27,8 Ball Pool,21.16,6,10,1
2025-07-27,Facebook,39.41,44,32,1
2025-07-27,Instagram,78.55,50,44,1
2025-07-27,LinkedIn,16.83,10,5,1
2025-07-27,Netflix,84.47,1,3,1
2025-07-27,Safari,10.56,1,6,1
2025-07-27,WhatsApp,54.62,107,73,1
2025-07-27,X,30.07,26,13,1
2025-07-28,8 Ball Pool,19.85,4,8,1
2025-07-28,Facebook,31.91,41,31,1
2025-07-28,Instagram,79.0,52,38,1
2025-07-28,LinkedIn,15.2,8,5,1
2025-07-28,Netflix,69.4,0,3,1
2025-07-28,Safari,13.69,1,6,1
2025-07-28,WhatsApp,46.98,97,63,1
2025-07-28,X,28.01,28,13,1
2025-07-29,8 Ball Pool,20.81,5,8,1
2025-07-29,Facebook,38.61,44,35,1
2025-07-29,Instagram,77.69,52,44,1
2025-07-29,LinkedIn,14.36,10,5,1
2025-07-29,Netflix,79.52,0,3,1
2025-07-29,Safari,12.09,1,5,1
2025-07-29,WhatsApp,50.51,111,79,1
2025-07-29,X,30.0,29,15,1
2025-07-30,8 Ball Pool,21.3,5,8,1
2025-07-30,Facebook,37.89,47,36,1
2025-07-30,Instagram,77.37,50,44,1
2025-07-30,LinkedIn,16.99,11,5,1
2025-07-30,Netflix,86.61,1,3,1
2025-07-30,Safari,10.13,0,6,1
2025-07-30,WhatsApp,55.64,96,79,1
2025-07-30,X,31.12,22,14,1
2025-07-31,8 Ball Pool,18.46,5,8,1
2025-07-31,Facebook,33.18,36,35,1
2025-07-31,Instagram,80.34,48,43,1
2025-07-31,LinkedIn,15.69,9,5,1
2025-07-31,Netflix,72.95,1,3,1
2025-07-31,Safari,9.02,1,5,1
2025-07-31,WhatsApp,48.81,108,72,1
2025-07-31,X,29.23,26,14,1
2025-08-01,8 Ball Pool,17.6,5,7,1
2025-08-01,Facebook,32.65,32,27,1
2025-08-01,Instagram,77.74,43,39,1
2025-08-01,LinkedIn,14.32,7,4,1
2025-08-01,Netflix,75.14,0,2,1
2025-08-01,Safari,10.0,0,5,1
2025-08-01,WhatsApp,45.01,94,65,1
2025-08-01,X,26.79,25,14,1
2025-08-02,8 Ball Pool,20.49,5,7,1
2025-08-02,Facebook,38.45,42,31,1
2025-08-02,Instagram,87.38,52,43,1
2025-08-02,LinkedIn,18.17,10,5,1
2025-08-02,Netflix,73.38,0,3,1
2025-08-02,Safari,13.55,1,5,1
2025-08-02,WhatsApp,56.35,108,77,1
2025-08-02,X,30.88,28,14,1
2025-08-03,8 Ball Pool,21.93,5,7,1
2025-08-03,Facebook,41.17,41,32,1
2025-08-03,Instagram,90.28,54,49,1
2025-08-03,LinkedIn,16.97,9,6,1
2025-08-03,Netflix,72.79,0,3,1
2025-08-03,Safari,11.86,1,5,1
2025-08-03,WhatsApp,56.37,115,69,1
2025-08-03,X,25.31,28,13,1
2025-08-04,8 Ball Pool,16.67,4,7,1
2025-08-04,Facebook,34.27,41,31,1
2025-08-04,Instagram,78.26,49,43,1
2025-08-04,LinkedIn,15.4,9,5,1
2025-08-04,Netflix,74.31,1,3,1
2025-08-04,Safari,9.94,1,5,1
2025-08-04,WhatsApp,51.88,97,71,1
2025-08-04,X,27.35,26,14,1
2025-08-05,8 Ball Pool,19.41,5,8,1
2025-08-05,Facebook,39.4,44,34,1
2025-08-05,Instagram,84.79,58,44,1
2025-08-05,LinkedIn,16.3,9,5,1
2025-08-05,Netflix,85.91,0,3,1
2025-08-05,Safari,10.59,1,6,1
2025-08-05,WhatsApp,49.44,102,82,1
2025-08-05,X,31.76,28,17,1
2025-08-06,8 Ball Pool,20.65,5,8,1
2025-08-06,Facebook,36.89,45,34,1
2025-08-06,Instagram,85.03,55,49,1
2025-08-06,LinkedIn,17.43,10,6,1
2025-08-06,Netflix,79.59,1,3,1
2025-08-06,Safari,9.87,1,6,1
2025-08-06,WhatsApp,50.61,119,77,1
2025-08-06,X,30.53,26,14,1
2025-08-07,8 Ball Pool,19.85,4,7,1
2025-08-07,Facebook,36.04,44,33,1
2025-08-07,Instagram,74.28,56,45,1
2025-08-07,LinkedIn,16.77,8,5,1
2025-08-07,Netflix,76.57,1,3,1
2025-08-07,Safari,11.86,2,6,1
2025-08-07,WhatsApp,49.27,105,67,1
2025-08-07,X,27.81,29,13,1
2025-08-08,8 Ball Pool,14.2,4,7,1
2025-08-08,Facebook,32.05,35,29,1
2025-08-08,Instagram,64.78,52,46,1
2025-08-08,LinkedIn,14.83,8,5,1
2025-08-08,Netflix,60.44,0,2,1
2025-08-08,Safari,11.85,2,5,1
2025-08-08,WhatsApp,45.61,88,63,1
2025-08-08,X,25.12,24,12,1
2025-08-09,8 Ball Pool,20.88,5,8,1
2025-08-09,Facebook,36.2,43,37,1
2025-08-09,Instagram,87.25,59,45,1
2025-08-09,LinkedIn,16.77,10,5,1
2025-08-09,Netflix,81.1,1,3,1
2025-08-09,Safari,11.82,1,5,1
2025-08-09,WhatsApp,54.96,109,68,1
2025-08-09,X,30.38,29,15,1
2025-08-10,8 Ball Pool,19.31,5,8,1
2025-08-10,Facebook,35.76,45,36,1
2025-08-10,Instagram,74.87,48,47,1
2025-08-10,LinkedIn,16.67,9,7,1
2025-08-10,Netflix,77.56,1,3,1
2025-08-10,Safari,12.06,1,6,1
2025-08-10,WhatsApp,56.08,110,73,1
2025-08-10,X,29.32,32,13,1
2025-08-11,8 Ball Pool,18.08,5,7,1
2025-08-11,Facebook,33.95,47,29,1
2025-08-11,Instagram,72.69,47,41,1
2025-08-11,LinkedIn,14.84,9,4,1
2025-08-11,Netflix,63.92,1,3,1
2025-08-11,Safari,10.07,0,6,1
2025-08-11,WhatsApp,50.64,99,64,1
2025-08-11,X,24.79,23,13,1
2025-08-12,8 Ball Pool,20.86,5,7,1
2025-08-12,Facebook,37.75,41,32,1
2025-08-12,Instagram,86.4,49,44,1
2025-08-12,LinkedIn,17.19,9,5,1
2025-08-12,Netflix,78.19,0,3,1
2025-08-12,Safari,11.66,0,5,1
2025-08-12,WhatsApp,58.83,109,74,1
2025-08-12,X,31.45,27,14,1
2025-08-13,8 Ball Pool,21.51,5,8,1
2025-08-13,Facebook,38.32,47,34,1
2025-08-13,Instagram,93.04,52,49,1
2025-08-13,LinkedIn,18.54,10,6,1
2025-08-13,Netflix,74.82,0,3,1
2025-08-13,Safari,10.79,0,6,1
2025-08-13,WhatsApp,52.45,119,74,1
2025-08-13,X,29.81,30,14,1
2025-08-14,8 Ball Pool,18.0,4,7,1
2025-08-14,Facebook,38.97,41,31,1
2025-08-14,Instagram,77.23,54,47,1
2025-08-14,LinkedIn,14.53,11,4,1
2025-08-14,Netflix,80.4,0,3,1
2025-08-14,Safari,11.61,1,6,1
2025-08-14,WhatsApp,45.53,101,77,1
2025-08-14,X,27.56,24,13,1
2025-08-15,8 Ball Pool,17.87,4,7,1
2025-08-15,Facebook,39.51,39,27,1
2025-08-15,Instagram,76.01,50,36,1
2025-08-15,LinkedIn,16.41,9,5,1
2025-08-15,Netflix,69.5,1,3,1
2025-08-15,Safari,11.43,1,5,1
2025-08-15,WhatsApp,48.42,93,70,1
2025-08-15,X,27.47,25,12,1
2025-08-16,8 Ball Pool,17.81,5,8,1
2025-08-16,Facebook,34.33,40,35,1
2025-08-16,Instagram,87.86,51,46,1
2025-08-16,LinkedIn,15.9,10,5,1
2025-08-16,Netflix,70.27,1,2,1
2025-08-16,Safari,12.86,1,6,1
2025-08-16,WhatsApp,54.37,106,73,1
2025-08-16,X,31.06,26,16,1
2025-08-17,8 Ball Pool,23.28,4,9,1
2025-08-17,Facebook,36.21,44,33,1
2025-08-17,Instagram,85.34,57,47,1
2025-08-17,LinkedIn,17.28,10,4,1
2025-08-17,Netflix,85.92,0,3,1
2025-08-17,Safari,13.35,0,6,1
2025-08-17,WhatsApp,54.34,105,75,1
2025-08-17,X,32.09,29,13,1
2025-08-18,8 Ball Pool,18.28,5,7,1
2025-08-18,Facebook,35.73,37,28,1
2025-08-18,Instagram,71.32,45,44,1
2025-08-18,LinkedIn,16.79,9,5,1
2025-08-18,Netflix,69.59,0,3,1
2025-08-18,Safari,10.46,1,6,1
2025-08-18,WhatsApp,49.19,90,68,1
2025-08-18,X,30.65,27,13,1
2025-08-19,8 Ball Pool,20.37,5,9,1
2025-08-19,Facebook,37.47,45,34,1
2025-08-19,Instagram,84.06,59,45,1
2025-08-19,LinkedIn,16.47,10,5,1
2025-08-19,Netflix,82.19,0,2,1
2025-08-19,Safari,10.2,1,5,1
2025-08-19,WhatsApp,51.67,116,68,1
2025-08-19,X,31.06,30,16,1
2025-08-20,8 Ball Pool,19.58,6,8,1
2025-08-20,Facebook,35.35,46,32,1
2025-08-20,Instagram,77.14,59,45,1
2025-08-20,LinkedIn,15.03,10,6,1
2025-08-20,Netflix,85.19,0,3,1
2025-08-20,Safari,10.79,1,6,1
2025-08-20,WhatsApp,52.52,109,80,1
2025-08-20,X,29.1,30,13,1
2025-08-21,8 Ball Pool,18.94,4,8,1
2025-08-21,Facebook,33.97,39,35,1
2025-08-21,Instagram,81.74,50,49,1
2025-08-21,LinkedIn,16.2,9,5,1
2025-08-21,Netflix,72.74,0,3,1
2025-08-21,Safari,9.63,1,6,1
2025-08-21,WhatsApp,50.52,116,74,1
2025-08-21,X,29.47,27,14,1
2025-08-22,8 Ball Pool,19.08,4,7,1
2025-08-22,Facebook,33.7,40,31,1
2025-08-22,Instagram,67.18,46,40,1
2025-08-22,LinkedIn,13.23,8,4,1
2025-08-22,Netflix,75.94,0,2,1
2025-08-22,Safari,11.41,1,5,1
2025-08-22,WhatsApp,44.29,96,63,1
2025-08-22,X,25.36,24,12,1
2025-08-23,8 Ball Pool,17.98,5,7,1
2025-08-23,Facebook,44.17,37,31,1
2025-08-23,Instagram,75.83,55,50,1
2025-08-23,LinkedIn,17.7,9,5,1
2025-08-23,Netflix,73.7,1,2,1
2025-08-23,Safari,11.6,1,4,1
2025-08-23,WhatsApp,54.74,99,71,1
2025-08-23,X,30.35,32,14,1
2025-08-24,8 Ball Pool,18.76,5,9,1
2025-08-24,Facebook,35.51,41,31,1
2025-08-24,Instagram,81.26,56,38,1
2025-08-24,LinkedIn,19.33,10,5,1
2025-08-24,Netflix,76.54,1,2,1
2025-08-24,Safari,10.87,1,5,1
2025-08-24,WhatsApp,54.76,118,67,1
2025-08-24,X,30.73,30,15,1
2025-08-25,8 Ball Pool,21.86,4,8,1
2025-08-25,Facebook,32.84,36,31,1
2025-08-25,Instagram,75.71,49,39,1
2025-08-25,LinkedIn,15.21,8,4,1
2025-08-25,Netflix,79.62,1,3,1
2025-08-25,Safari,10.51,1,5,1
2025-08-25,WhatsApp,52.73,99,61,1
2025-08-25,X,24.57,23,12,1
2025-08-26,8 Ball Pool,20.1,5,8,1
2025-08-26,Facebook,36.98,45,34,1
2025-08-26,Instagram,88.94,53,45,1
2025-08-26,LinkedIn,18.09,10,5,1
2025-08-26,Netflix,82.59,0,3,1
2025-08-26,Safari,11.89,1,6,1
2025-08-26,WhatsApp,42.69,100,75,1
2025-08-26,X,26.13,32,15,1
2025-08-27,8 Ball Pool,20.28,5,8,1
2025-08-27,Facebook,39.31,43,38,1
2025-08-27,Instagram,82.74,49,43,1
2025-08-27,LinkedIn,17.28,11,5,1
2025-08-27,Netflix,80.52,0,3,1
2025-08-27,Safari,11.56,1,6,1
2025-08-27,WhatsApp,53.58,115,74,1
2025-08-27,X,30.11,23,13,1
2025-08-28,8 Ball Pool,17.14,4,8,1
2025-08-28,Facebook,36.09,36,30,1
2025-08-28,Instagram,85.12,45,41,1
2025-08-28,LinkedIn,15.78,9,6,1
